"42540578165228905255818594149963137024","42540578165230114181638208779137843199","2001:470:32::/48","19969","Joe's Datacenter, LLC"
"42540578165230114181638208779137843200","42540578165231323107457823408312549375","2001:470:33::/48","14613","TOCICI LLC"
"42540578165244621291473584329234317312","42540578165245830217293198958409023487","2001:470:3f::/48","46886","Tekify Broadband"
"42540578165255501623850115991806672896","42540578165256710549669730620981379071","2001:470:48::/48","18981","Supreme Telecom Systems, Inc."
"42540578165257919475489345250156085248","42540578165259128401308959879330791423","2001:470:4a::/48","6379","A-Link Network Services, Inc."
"42540578165260337327128574508505497600","42540578165261546252948189137680203775","2001:470:4c::/48","27418","Outofwall Inc."
"42540578165265173030407033025204322304","42540578165266381956226647654379028479","2001:470:50::/48","36791","Portland Internet Hosting LLC"
"42540578165266381956226647654379028480","42540578165267590882046262283553734655","2001:470:51::/48","1645","PACHEZ HOLDINGS LTD."
"42540578165268799807865876912728440832","42540578165270008733685491541903147007","2001:470:53::/48","59460",""
"42540578165274844436963950058601971712","42540578165276053362783564687776677887","2001:470:58::/48","393350","Teltrust Corp."
"42540578165277262288603179316951384064","42540578165278471214422793946126090239","2001:470:5a::/48","13746","AITech"
"42540578165283306917701252462824914944","42540578165284515843520867091999621119","2001:470:5f::/48","198362","Heliacal Networks Ltd"
"42540578165284515843520867091999621120","42540578165285724769340481721174327295","2001:470:60::/48","50763",""
"42540578165288142620979710979523739648","42540578165289351546799325608698445823","2001:470:63::/48","13654","KC Web, Inc."
"42540578165290560472618940237873152000","42540578165291769398438554867047858175","2001:470:65::/48","16783","Invite Networks Incorporated"
"42540578165314738989011232821367275520","42540578165315947914830847450541981695","2001:470:79::/48","393763","CyCore Systems, Inc"
"42540578165323201469748535225590218752","42540578165324410395568149854764924927","2001:470:80::/48","29512","Cable TVK in area of Wroclaw"
"42540578165335290727944681517337280512","42540578165336499653764296146511986687","2001:470:8a::/48","16871","MCDONAGH BROTHERS"
"42540578165337708579583910775686692864","42540578165338917505403525404861399039","2001:470:8c::/48","18638","Datahive.ca"
"42540578165342544282862369292385517568","42540578165343753208681983921560223743","2001:470:90::/48","36225","Infinite IT Solutions Inc."
"42540578165352215689419286325783166976","42540578165353424615238900954957873151","2001:470:98::/48","14363","Infobahn Outfitters, Inc."
"42540578165354633541058515584132579328","42540578165355842466878130213307285503","2001:470:9a::/48","7735","Red Shift, Inc."
"42540578165355842466878130213307285504","42540578165357051392697744842481991679","2001:470:9b::/48","22552","eSited Solutions"
"42540578165357051392697744842481991680","42540578165358260318517359471656697855","2001:470:9c::/48","54972","A Communications South Mountain LLC"
"42540578165364304947615432617530228736","42540578165365513873435047246704934911","2001:470:a2::/48","395026","Altiora"
"42540578165366722799254661875879641088","42540578165367931725074276505054347263","2001:470:a4::/48","395681","Final Frontier Corporation"
"42540578165388483464007725201024352256","42540578165389692389827339830199058431","2001:470:b6::/48","55064","Arista Networks, Inc."
"42540578165394528093105798346897883136","42540578165395737018925412976072589311","2001:470:bb::/48","36324","VOSTROM Holdings, Inc."
"42540578165396945944745027605247295488","42540578165398154870564642234422001663","2001:470:bd::/48","16621","Dark Horse Networks"
"42540578165442885125890383513886130176","42540578165444094051709998143060836351","2001:470:e3::/48","11282","SERVERYOU INC"
"42540578165444094051709998143060836352","42540578165445302977529612772235542527","2001:470:e4::/48","36103","Central Utah Telephone, Inc."
"42540578165446511903349227401410248704","42540578165447720829168842030584954879","2001:470:e6::/48","394337","N5 Tech"
"42540578165450138680808071288934367232","42540578165451347606627685918109073407","2001:470:e9::/48","31064",""
"42540578165458601161545373693157310464","42540578165459810087364988322332016639","2001:470:f0::/48","21589","City of San Jose"
"42540578165468272568102290726554959872","42540578165469481493921905355729666047","2001:470:f8::/48","64238","DNS-OARC"
"42540578165475526123019978501603196928","42540578165476735048839593130777903103","2001:470:fe::/48","36315","Servpac Inc."
"42540578165476735048839593130777903104","42540578165477943974659207759952609279","2001:470:ff::/48","394907","Northland Communications In"
"42540578165493660010314197939223789568","42540578165494868936133812568398495743","2001:470:10d::/48","13659","InterTECH Corp"
"42540578165500913565231885714272026624","42540578165502122491051500343446732799","2001:470:113::/48","15096","SONN"
"42540578844178570512868943473397465088","42540578844179779438688558102572171263","2001:478:9200::/48","42","WoodyNet"
"42540579432819059193067264187931033600","42540579512047221707331601781474983935","2001:480::/32","668","DoD Network Information Center"
"42540579432838402006181098254726332416","42540579432839610932000712883901038591","2001:480:10::/48","22","Navy Network Information Center (NNIC)"
"42540579432857744819294932321521631232","42540579432858953745114546950696337407","2001:480:20::/48","5132","DoD Network Information Center"
"42540579432877087632408766388316930048","42540579432878296558228381017491636223","2001:480:30::/48","13","USAISC"
"42540579432878296558228381017491636224","42540579432879505484047995646666342399","2001:480:31::/48","5887","DoD Network Information Center"
"42540579432881923335687224905015754752","42540579432883132261506839534190460927","2001:480:34::/48","252","USAISC"
"42540579432884341187326454163365167104","42540579432885550113146068792539873279","2001:480:36::/48","289","USAISC"
"42540579432935116071750268588702826496","42540579432936324997569883217877532671","2001:480:60::/48","5957","DoD Network Information Center"
"42540579432937533923389497847052238848","42540579432938742849209112476226945023","2001:480:62::/48","5957","DoD Network Information Center"
"42540579432993144511091770789088722944","42540579432994353436911385418263429119","2001:480:90::/48","5980","DoD Network Information Center"
"42540579433012487324205604855884021760","42540579433013696250025219485058727935","2001:480:a0::/48","5132","DoD Network Information Center"
"42540579433024576582401751147631083520","42540579433025785508221365776805789695","2001:480:aa::/48","5132","DoD Network Information Center"
"42540579433031830137319438922679320576","42540579433033039063139053551854026751","2001:480:b0::/48","5132","DoD Network Information Center"
"42540579433167229829116277390246412288","42540579433168438754935892019421118463","2001:480:120::/48","3381","Maui High Performance Computing Center"
"42540579433245810007391228286602313728","42540579433247018933210842915777019903","2001:480:161::/48","5978","DoD Network Information Center"
"42540579433515400465165290592561790976","42540579433516609390984905221736497151","2001:480:240::/48","687","DoD Network Information Center"
"42540579433806751587692416223665979392","42540579433807960513512030852840685567","2001:480:331::/48","2621","DoD Network Information Center"
"42540579434096893784399927225595461632","42540579434098102710219541854770167807","2001:480:421::/48","518","DoD Network Information Center"
"42540579434367693167993604160729645056","42540579434368902093813218789904351231","2001:480:501::/48","37","Navy Network Information Center (NNIC)"
"42540579434443855494629325798736134144","42540579434445064420448940427910840319","2001:480:540::/48","89","Navy Network Information Center (NNIC)"
